cliente_id;cliente_code;tipo_cliente;sexo;cod_postal;ciudad;estado;estudios;ocupacion;ingresos;tiene_hijos
16385;23789;Individuo;Masculino;94519;Concord;California;High School;Clerical;25001-50000;Sí
16386;19827;Individuo;Masculino;V9;Metchosin;British Columbia;Bachelors ;Management;75001-100000;Sí
16387;20043;Individuo;Masculino;85049;Ingolstadt;Bayern;Partial High School;Manual;0-25000;No
16388;24142;Individuo;Masculino;78000;Versailles;Yveline;Graduate Degree;Manual;0-25000;Sí
16389;11205;Individuo;Femenino;98168;Burien;Washington;High School;Professional;25001-50000;Sí
16390;21110;Individuo;Masculino;SW1P 2NU;London;England;Partial College;Clerical;25001-50000;Sí
16391;22811;Individuo;Masculino;GL7 1RY;Gloucestershire;England;Bachelors ;Management;greater than 100000;Sí
16392;21923;Individuo;Masculino;98104;Seattle;Washington;Partial College;Skilled Manual;50001-75000;Sí
16393;12472;Individuo;Masculino;92700;Colombes;Hauts de Seine;Bachelors ;Clerical;25001-50000;Sí
16394;18955;Individuo;Masculino;94303;Palo Alto;California;High School;Skilled Manual;25001-50000;Sí
16395;18188;Individuo;Masculino;3280;Warrnambool;Victoria;Bachelors ;Professional;50001-75000;No
16396;15636;Individuo;Masculino;64283;Darmstadt;Hessen;Partial College;Clerical;25001-50000;Sí
16397;16827;Individuo;Masculino;RG41 1QW;Wokingham;England;Bachelors ;Management;greater than 100000;Sí
16398;27672;Individuo;Masculino;V8P;Oak Bay;British Columbia;Graduate Degree;Management;50001-75000;Sí
16399;17969;Individuo;Masculino;KB9;Kirkby;England;Partial College;Manual;0-25000;Sí
16400;11727;Individuo;Masculino;91950;National City;California;Graduate Degree;Professional;50001-75000;No
16401;27085;Individuo;Masculino;V2M1S6;Newton;British Columbia;Bachelors ;Skilled Manual;25001-50000;Sí
16402;21467;Individuo;Masculino;98366;Port Orchard;Washington;Bachelors ;Management;50001-75000;Sí
16403;17788;Individuo;Masculino;12171;Berlin;Saarland;High School;Manual;0-25000;Sí
16404;24225;Individuo;Masculino;94704;Berkeley;California;Partial College;Skilled Manual;25001-50000;No
16405;28074;Individuo;Masculino;V7L 4J4;Vancouver;British Columbia;Bachelors ;Management;75001-100000;Sí
16406;25755;Individuo;Masculino;W1X3SE;London;England;High School;Manual;0-25000;Sí
16407;25757;Individuo;Masculino;SW1P 2NU;London;England;Partial College;Manual;0-25000;Sí
16408;13444;Individuo;Femenino;90210;Beverly Hills;California;Bachelors ;Management;greater than 100000;Sí
16409;27347;Individuo;Masculino;7001;Hobart;Tasmania;Bachelors ;Professional;75001-100000;No
16410;13695;Individuo;Masculino;59100;Roubaix;Nord;High School;Manual;25001-50000;No
16411;24848;Individuo;Masculino;12171;Berlin;Saarland;High School;Professional;50001-75000;Sí
16412;28572;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Clerical;25001-50000;Sí
16413;20809;Individuo;Masculino;WA1;Warrington;England;Partial College;Manual;0-25000;Sí
16414;17931;Individuo;Masculino;80610;Saint Ouen;Somme;Partial College;Manual;0-25000;Sí
16415;21810;Individuo;Masculino;91977;Spring Valley;California;Partial College;Professional;50001-75000;Sí
16416;11842;Individuo;Masculino;98501;Olympia;Washington;Bachelors ;Skilled Manual;25001-50000;Sí
16417;19971;Individuo;Masculino;2060;Lavender Bay;New South Wales;High School;Management;75001-100000;No
16418;24864;Individuo;Masculino;12171;Berlin;Saarland;Partial College;Professional;75001-100000;Sí
16419;16304;Individuo;Masculino;64283;Darmstadt;Hessen;High School;Manual;0-25000;Sí
16420;28489;Individuo;Masculino;66001;Saarbrücken;Saarland;Partial College;Manual;0-25000;Sí
16421;21346;Individuo;Masculino;95062;Santa Cruz;California;Graduate Degree;Management;50001-75000;Sí
16422;18264;Individuo;Masculino;2010;Darlinghurst;New South Wales;Bachelors ;Professional;50001-75000;Sí
16423;29333;Individuo;Femenino;4810;Townsville;Queensland;Bachelors ;Management;25001-50000;Sí
16424;15711;Individuo;Masculino;CB4 4BZ;Cambridge;England;High School;Management;greater than 100000;Sí
16425;28066;Individuo;Masculino;90241;Downey;California;Graduate Degree;Professional;75001-100000;Sí
16426;20926;Individuo;Masculino;78000;Versailles;Yveline;High School;Manual;0-25000;Sí
16427;25985;Individuo;Masculino;94947;Novato;California;Graduate Degree;Professional;50001-75000;Sí
16428;23542;Individuo;Masculino;3220;Geelong;Victoria;Partial College;Skilled Manual;50001-75000;Sí
16429;27924;Individuo;Masculino;24044;Kiel;Saarland;Partial College;Professional;greater than 100000;Sí
16430;18351;Individuo;Masculino;94010;Burlingame;California;Partial College;Skilled Manual;50001-75000;No
16431;22022;Individuo;Masculino;94063;Redwood City;California;Partial High School;Clerical;25001-50000;No
16432;15030;Individuo;Masculino;3000;Melbourne;Victoria;Bachelors ;Clerical;0-25000;No
16433;12377;Individuo;Masculino;46236;Bottrop;Nordrhein-Westfalen;Partial High School;Manual;0-25000;No
16434;21132;Individuo;Masculino;75009;Paris;Seine (Paris);Partial College;Clerical;25001-50000;No
16435;22954;Individuo;Masculino;4810;Townsville;Queensland;Bachelors ;Professional;50001-75000;No
16436;15582;Individuo;Masculino;3220;Geelong;Victoria;Bachelors ;Professional;50001-75000;Sí
16437;16360;Individuo;Masculino;98901;Yakima;Washington;High School;Clerical;25001-50000;Sí
16438;21295;Individuo;Masculino;V7L 4J4;N. Vancouver;British Columbia;Partial College;Professional;50001-75000;Sí
16439;14642;Individuo;Masculino;97005;Beaverton;Oregon;Partial College;Skilled Manual;25001-50000;No
16440;27149;Individuo;Masculino;3280;Warrnambool;Victoria;Bachelors ;Professional;50001-75000;Sí
16441;24356;Individuo;Masculino;91502;Burbank;California;Graduate Degree;Professional;75001-100000;Sí
16442;21635;Individuo;Masculino;94303;Palo Alto;California;Bachelors ;Skilled Manual;25001-50000;Sí
16443;18916;Individuo;Masculino;94303;Palo Alto;California;High School;Skilled Manual;25001-50000;No
16444;20495;Individuo;Masculino;94010;Burlingame;California;Bachelors ;Management;75001-100000;Sí
16445;16583;Individuo;Masculino;60323;Frankfurt;Hessen;High School;Professional;75001-100000;Sí
16446;22480;Individuo;Femenino;94310;Orly;Val de Marne;Bachelors ;Skilled Manual;25001-50000;Sí
16447;29427;Individuo;Masculino;75010;Paris;Seine (Paris);Partial High School;Manual;0-25000;No
16448;23289;Individuo;Masculino;97071;Woodburn;Oregon;Graduate Degree;Skilled Manual;50001-75000;Sí
16449;23322;Individuo;Masculino;7001;Hobart;Tasmania;Partial High School;Clerical;0-25000;Sí
16450;15274;Individuo;Masculino;90802;Long Beach;California;Partial College;Skilled Manual;25001-50000;No
16451;20913;Individuo;Masculino;24044;Kiel;Saarland;Partial College;Clerical;25001-50000;Sí
16452;16014;Individuo;Masculino;91502;Burbank;California;Bachelors ;Management;greater than 100000;Sí
16453;15127;Individuo;Masculino;1597;Lane Cove;New South Wales;Bachelors ;Professional;75001-100000;No
16454;27087;Individuo;Masculino;92102;San Diego;California;Bachelors ;Skilled Manual;25001-50000;Sí
16455;29320;Individuo;Masculino;2036;Malabar;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
16456;16785;Individuo;Masculino;98403;Tacoma;Washington;Bachelors ;Management;50001-75000;Sí
16457;11838;Individuo;Masculino;97005;Beaverton;Oregon;Bachelors ;Skilled Manual;75001-100000;Sí
16458;28303;Individuo;Masculino;3280;Warrnambool;Victoria;Bachelors ;Professional;50001-75000;Sí
16459;14205;Individuo;Masculino;92310;Sèvres;Hauts de Seine;Partial High School;Skilled Manual;75001-100000;Sí
16460;17577;Individuo;Masculino;91203;Glendale;California;Graduate Degree;Professional;50001-75000;Sí
16461;21407;Individuo;Masculino;3977;Cranbourne;Victoria;Bachelors ;Management;greater than 100000;Sí
16462;24156;Individuo;Masculino;66272;Sulzbach Taunus;Saarland;Partial College;Manual;0-25000;Sí
16463;23704;Individuo;Masculino;90712;Lakewood;California;High School;Professional;25001-50000;Sí
16464;21280;Individuo;Masculino;98168;Burien;Washington;Partial College;Skilled Manual;25001-50000;No
16465;24580;Individuo;Masculino;42651;Solingen;Nordrhein-Westfalen;Partial High School;Professional;greater than 100000;Sí
16466;27135;Individuo;Masculino;78000;Versailles;Yveline;High School;Manual;0-25000;Sí
16467;26063;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Professional;75001-100000;Sí
16468;29182;Individuo;Masculino;2138;Rhodes;New South Wales;Bachelors ;Professional;50001-75000;Sí
16469;20764;Individuo;Masculino;V8X;Royal Oak;British Columbia;High School;Skilled Manual;25001-50000;Sí
16470;21171;Individuo;Masculino;4700;Rockhampton;Queensland;Bachelors ;Professional;50001-75000;Sí
16471;24863;Individuo;Masculino;17490;Saint Ouen;Charente-Maritime;Bachelors ;Management;75001-100000;Sí
16472;19624;Individuo;Masculino;2138;Rhodes;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
16473;12346;Individuo;Masculino;2264;Silverwater;New South Wales;Bachelors ;Professional;75001-100000;No
16474;15772;Individuo;Masculino;91776;San Gabriel;California;Partial High School;Skilled Manual;50001-75000;Sí
16475;12877;Individuo;Masculino;98284;Sedro Woolley;Washington;Graduate Degree;Skilled Manual;50001-75000;Sí
16476;11855;Individuo;Masculino;94010;Burlingame;California;Bachelors ;Professional;50001-75000;Sí
16477;12123;Individuo;Masculino;RG41 1QW;Wokingham;England;Bachelors ;Management;greater than 100000;Sí
16478;16470;Individuo;Masculino;AS23;Stoke-on-Trent;England;Bachelors ;Skilled Manual;25001-50000;Sí
16479;13707;Individuo;Masculino;V8X;Royal Oak;British Columbia;Partial College;Clerical;25001-50000;Sí
16480;17849;Individuo;Masculino;C2H 7AU;London;England;Bachelors ;Skilled Manual;25001-50000;Sí
16481;17713;Individuo;Masculino;93400;Saint-Denis;Seine Saint Denis;Partial College;Manual;0-25000;Sí
16482;12230;Individuo;Masculino;22001;Hamburg;Hessen;Partial College;Manual;0-25000;Sí
16483;11821;Individuo;Masculino;90210;Beverly Hills;California;Graduate Degree;Professional;50001-75000;No
16484;19966;Individuo;Femenino;2500;Wollongong;New South Wales;Bachelors ;Professional;75001-100000;No
16485;23088;Individuo;Masculino;98225;Bellingham;Washington;Partial High School;Clerical;25001-50000;No
16486;19199;Individuo;Masculino;91977;Spring Valley;California;Partial College;Clerical;25001-50000;Sí
16487;17643;Individuo;Masculino;75013;Paris;Seine (Paris);Partial High School;Manual;0-25000;No
16488;20460;Individuo;Masculino;2055;North Sydney;New South Wales;Bachelors ;Management;greater than 100000;Sí
16489;20866;Individuo;Masculino;KB9;Kirkby;England;Bachelors ;Professional;greater than 100000;No
16490;16503;Individuo;Masculino;94941;Mill Valley;California;Partial College;Skilled Manual;50001-75000;No
16491;20021;Individuo;Masculino;V2W 1W2;Haney;British Columbia;Bachelors ;Skilled Manual;75001-100000;Sí
16492;27191;Individuo;Masculino;V2M1S6;Newton;British Columbia;Partial College;Clerical;25001-50000;Sí
16493;22159;Individuo;Masculino;98501;Olympia;Washington;Partial College;Skilled Manual;25001-50000;No
16494;12601;Individuo;Masculino;PB12;Peterborough;England;Graduate Degree;Clerical;25001-50000;Sí
16495;11282;Individuo;Masculino;98168;Burien;Washington;Partial College;Professional;75001-100000;Sí
16496;22683;Individuo;Masculino;59491;Villeneuve-d'Ascq;Nord;Partial College;Clerical;25001-50000;Sí
16497;25125;Individuo;Masculino;3337;Melton;Victoria;Bachelors ;Professional;75001-100000;Sí
16498;20242;Individuo;Masculino;1002;Sydney;New South Wales;Graduate Degree;Management;greater than 100000;Sí
16499;20869;Individuo;Masculino;NT20;Newcastle upon Tyne;England;High School;Manual;0-25000;Sí
16500;13004;Individuo;Masculino;2010;Darlinghurst;New South Wales;Graduate Degree;Management;75001-100000;Sí
16501;19229;Individuo;Masculino;91945;Lemon Grove;California;Graduate Degree;Skilled Manual;75001-100000;Sí
16502;24820;Individuo;Masculino;98270;Marysville;Washington;Graduate Degree;Professional;50001-75000;Sí
16503;19768;Individuo;Masculino;94014;Colma;California;Partial High School;Clerical;25001-50000;No
16504;11168;Individuo;Masculino;94611;Oakland;California;Bachelors ;Management;75001-100000;No
16505;15015;Individuo;Masculino;3429;Sunbury;Victoria;Partial College;Clerical;25001-50000;Sí
16506;15203;Individuo;Masculino;90241;Downey;California;Partial College;Professional;75001-100000;Sí
16507;22199;Individuo;Masculino;3220;Geelong;Victoria;High School;Skilled Manual;75001-100000;Sí
16508;24000;Individuo;Masculino;2264;Silverwater;New South Wales;Partial College;Manual;0-25000;No
16509;24628;Individuo;Masculino;91950;Lincoln Acres;California;Graduate Degree;Management;50001-75000;Sí
16510;16195;Individuo;Femenino;93500;Pantin;Seine Saint Denis;High School;Manual;25001-50000;No
16511;24007;Individuo;Masculino;2500;Wollongong;New South Wales;Bachelors ;Clerical;0-25000;No
16512;26733;Individuo;Masculino;98225;Bellingham;Washington;Partial College;Professional;25001-50000;Sí
16513;11647;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;Bachelors ;Skilled Manual;25001-50000;Sí
16514;14540;Individuo;Masculino;W1Y 3RA;London;England;Bachelors ;Manual;0-25000;Sí
16515;27623;Individuo;Masculino;91950;Lincoln Acres;California;Partial College;Professional;75001-100000;Sí
16516;21825;Individuo;Masculino;12311;Berlin;Hamburg;Partial College;Professional;greater than 100000;Sí
16517;29367;Individuo;Masculino;RG7 5H7;Reading;England;Bachelors ;Professional;25001-50000;No
16518;27874;Individuo;Masculino;2450;Coffs Harbour;New South Wales;Bachelors ;Clerical;0-25000;No
16519;26441;Individuo;Masculino;4700;Rockhampton;Queensland;Bachelors ;Professional;75001-100000;No
16520;22296;Individuo;Masculino;91945;Lemon Grove;California;Bachelors ;Professional;50001-75000;No
16521;11969;Individuo;Masculino;6006;Perth;South Australia;Graduate Degree;Management;greater than 100000;No
16522;13570;Individuo;Masculino;85049;Ingolstadt;Bayern;High School;Manual;0-25000;Sí
16523;26049;Individuo;Masculino;V8Y 1L1;Cliffside;British Columbia;High School;Professional;50001-75000;Sí
16524;24766;Individuo;Masculino;98403;Tacoma;Washington;Graduate Degree;Skilled Manual;25001-50000;Sí
16525;11974;Individuo;Masculino;94704;Berkeley;California;Partial College;Professional;50001-75000;No
16526;20354;Individuo;Masculino;V3J 6Z3;Burnaby;British Columbia;Partial High School;Skilled Manual;75001-100000;Sí
16527;18848;Individuo;Masculino;94704;Berkeley;California;Graduate Degree;Management;50001-75000;Sí
16528;27104;Individuo;Masculino;90706;Bellflower;California;Graduate Degree;Professional;50001-75000;Sí
16529;24417;Individuo;Masculino;92102;San Diego;California;Bachelors ;Management;greater than 100000;Sí
16530;27903;Individuo;Femenino;93500;Pantin;Seine Saint Denis;High School;Manual;0-25000;Sí
16531;25113;Individuo;Masculino;2055;North Sydney;New South Wales;Bachelors ;Professional;50001-75000;Sí
16532;15962;Individuo;Masculino;97205;Portland;Oregon;High School;Professional;75001-100000;Sí
16533;21466;Individuo;Masculino;97034;Lake Oswego;Oregon;Bachelors ;Management;50001-75000;Sí
16534;24550;Individuo;Masculino;SE1 8HL;London;England;Bachelors ;Management;greater than 100000;Sí
16535;17363;Individuo;Masculino;91932;Imperial Beach;California;Bachelors ;Management;75001-100000;No
16536;28958;Individuo;Masculino;2061;Milsons Point;New South Wales;High School;Management;greater than 100000;Sí
16537;22956;Individuo;Masculino;2444;Port Macquarie;New South Wales;Partial College;Skilled Manual;50001-75000;Sí
16538;24072;Individuo;Masculino;66272;Sulzbach Taunus;Saarland;Bachelors ;Skilled Manual;25001-50000;Sí
16539;22574;Individuo;Masculino;2444;Port Macquarie;New South Wales;Partial College;Manual;0-25000;No
16540;14976;Individuo;Masculino;45000;Orleans;Loiret;Bachelors ;Skilled Manual;25001-50000;Sí
16541;22769;Individuo;Masculino;90802;Long Beach;California;Partial College;Professional;50001-75000;Sí
16542;11341;Individuo;Masculino;GL50;Cheltenham;England;Graduate Degree;Clerical;0-25000;Sí
16543;20363;Individuo;Masculino;94015;Daly City;California;Bachelors ;Management;75001-100000;Sí
16544;19435;Individuo;Masculino;CM11;Billericay;England;Bachelors ;Clerical;25001-50000;No
16545;11415;Individuo;Masculino;64283;Darmstadt;Hessen;Partial College;Professional;75001-100000;Sí
16546;25310;Individuo;Femenino;63151;Mühlheim;Hamburg;Partial High School;Manual;0-25000;No
16547;20590;Individuo;Masculino;60323;Frankfurt;Hessen;Partial College;Management;75001-100000;Sí
16548;19709;Individuo;Masculino;V3L 1H4;Westminster;British Columbia;Partial College;Professional;25001-50000;Sí
16549;15676;Individuo;Masculino;93290;Tremblay-en-France;Seine Saint Denis;Graduate Degree;Clerical;25001-50000;No
16550;16747;Individuo;Masculino;97301;Salem;Oregon;High School;Skilled Manual;25001-50000;No
16551;23064;Individuo;Masculino;98225;Bellingham;Washington;Graduate Degree;Management;50001-75000;Sí
16552;21849;Individuo;Masculino;80610;Saint Ouen;Somme;Partial College;Professional;75001-100000;Sí
16553;19815;Individuo;Masculino;98284;Sedro Woolley;Washington;Bachelors ;Management;75001-100000;Sí
